,Text,Language,lang_abbr,text_pp
2761,A diferença é que eles têm mais experiência para serem críticos sobre o que estão pesquisando e se ele é autoritário.,Portugeese,Por,A diferena que eles tam mais experiancia para serem crdticos sobre o que esto pesquisando e se ele autoritrio
3087,como você tem estado?,Portugeese,Por,como voca tem estado
2721,"As informações inseridas no artigo de Miriam qualificavam suas análises e previsões econômicas como ""desastrosas"", além de acusá-la de ter defendido ""apaixonadamente"" o banqueiro Daniel Dantas quando este foi preso pela Polícia Federal.",Portugeese,Por,As informaxfes inseridas no artigo de Miriam qualificavam suas anlises e previsxfes econxfmicas como desastrosas alm de acusla de ter defendido apaixonadamente o banqueiro Daniel Dantas quando este foi preso pela Poldcia Federal
2755,"No entanto, ele também adverte que erros são frequentemente encontrados em sites de Internet e que os acadêmicos e especialistas devem estar atentos para corrigi-los.",Portugeese,Por,No entanto ele tambm adverte que erros so frequentemente encontrados em sites de Internet e que os acadamicos e especialistas devem estar atentos para corrigilos
3040,"não há lugar para dúvidas na américa se você quer enviar sms para alguém ou mandar uma mensagem, você diz texto para texto, então eu mandarei uma mensagem significa que enviarei uma mensagem pelo whatsapp ou um telegrama ou mensageiro de qualquer coisa usando eu vou mande uma mensagem de novo para animar alguém e diga a ela para não ficar chateada Você pode dizer que não vale a pena como por que você está chorando?",Portugeese,Por,no h lugar para dxfavidas na amrica se voca quer enviar sms para algum ou mandar uma mensagem voca diz texto para texto ento eu mandarei uma mensagem significa que enviarei uma mensagem pelo whatsapp ou um telegrama ou mensageiro de qualquer coisa usando eu vou mande uma mensagem de novo para animar algum e diga a ela para no ficar chateada Voca pode dizer que no vale a pena como por que voca est chorando
3185,não mencione isso.,Portugeese,Por,no mencione isso
2825,"[185][186] Em julho de 2009, a BBC Radio 4 transmitiu uma série de comédia chamada Bigipedia, baseada em um site que era uma paródia da Wikipédia.",Portugeese,Por, Em julho de  a BBC Radio transmitiu uma srie de comdia chamada Bigipedia baseada em um site que era uma parxfdia da Wikipdia
3104,"desculpe, eu não entendi isso.",Portugeese,Por,desculpe eu no entendi isso
2574,"[50] Em abril de 2011, a Wikipédia foi listada como o quinto site mais popular do mundo pela Google Inc.[51][52] Fundação – final de 2001 6 de dezembro de 2001 – 2003 13 de outubro de 2003 – 13 de maio de 2010 Logo atual Afastando-se do estilo das enciclopédias tradicionais, a Wikipédia emprega um sistema aberto, um modelo de edição ""wiki"".",Portugeese,Por, Em abril de  a Wikipdia foi listada como o quinto site mais popular do mundo pela Google Inc Fundao final de de dezembro de de outubro de de maio de Logo atual Afastandose do estilo das enciclopdias tradicionais a Wikipdia emprega um sistema aberto um modelo de edio wiki
3142,não tenho certeza sobre isso.,Portugeese,Por,no tenho certeza sobre isso
2759,Ele reclama que as fontes baseadas na web são desanimadoras da aprendizagem dos alunos a partir dos textos mais raros que sejam encontradas apenas no papel ou estão em locais de inscrição somente pela web.,Portugeese,Por,Ele reclama que as fontes baseadas na web so desanimadoras da aprendizagem dos alunos a partir dos textos mais raros que sejam encontradas apenas no papel ou esto em locais de inscrio somente pela web
3990,"sachez que si quelqu'un raconte une blague cool, vous pouvez dire que c'est une bonne blague.",French,Fre,sachez que si quelqu raconte une blague cool vous pouvez dire que c une bonne blague
3655,"D'autres critiques portent essentiellement sur sa sensibilité au vandalisme et à l'ajout de fausses informations[71], bien que des travaux aient suggéré que le vandalisme est généralement de courte durée[72],[64].",French,Fre,D critiques portent essentiellement sur sa sensibilit au vandalisme et l de fausses informations bien que des travaux aient suggr que le vandalisme est gnralement de courte dure
4204,attendez une seconde.,French,Fre,attendez une seconde
3605,"Une fois les résultats lissés, environ 65 % d'entre eux se déclaraient seulement lecteurs, et 35 % contributeurs.",French,Fre,Une fois les rsultats lisss environ  d eux se dclaraient seulement lecteurs et  contributeurs
3916,"Je suis submergé d'affectations, le mot intelligent numéro deux est catch-22 maintenant je suis sûr que vous ' J'ai entendu ce mot avant catch-22 signifie une situation impossible dans laquelle vous ne pouvez pas faire une chose à moins d'avoir fait l'autre et vous ne pouvez pas faire l'autre parce que vous n'avez pas fait la première.",French,Fre,Je suis submerg d le mot intelligent numro deux est catch maintenant je suis sxfbr que vous J entendu ce mot avant catch signifie une situation impossible dans laquelle vous ne pouvez pas faire une chose moins d fait l et vous ne pouvez pas faire l parce que vous n pas fait la premire
4073,je sais.,French,Fre,je sais
4003,C'est bon.,French,Fre,C bon
3389,"Le développement des sciences et des techniques au cours des deux derniers siècles a été, de son côté, largement accompagné par une idéologie d'opposition entre l'Homme et la Nature, la connaissance étant généralement perçue comme un instrument de domination de la Nature plutôt que comme un moyen de vivre en harmonie avec elle.",French,Fre,Le dveloppement des sciences et des techniques au cours des deux derniers sicles a t de son cxft largement accompagn par une idologie d entre l et la Nature la connaissance tant gnralement perue comme un instrument de domination de la Nature plutxft que comme un moyen de vivre en harmonie avec elle
3506,"L'accès officiel à Wikipédia se charge automatiquement sur les plateformes iPhone, Android, WebOS, Opera Mini, NetFront (Sony Mobile, PlayStation) ou Wii.",French,Fre,Ls officiel Wikipdia se charge automatiquement sur les plateformes iPhone Android WebOS Opera Mini NetFront Sony Mobile PlayStation ou Wii
4262,a-t-elle je suppose qu'elle ne voudrait plus de pain d'or maintenant hein tu sais.,French,Fre,atelle je suppose qu ne voudrait plus de pain d maintenant hein tu sais
4178,ça vous dérangerait de me prêter de l'argent?,French,Fre,a vous drangerait de me prater de l
4057,tu es tellement meilleur que le problème dont tu pleures ça ne vaut pas tes larmes.,French,Fre,tu es tellement meilleur que le problme dont tu pleures a ne vaut pas tes larmes
3499,"Il permet de lire un fichier au format ZIM contenant n'importe quelle version linguistique de Wikipedia et de la plupart de ses projets annexes (Wikiquote, Wikivoyage, etc.",French,Fre,Il permet de lire un fichier au format ZIM contenant n quelle version linguistique de Wikipedia et de la plupart de ses projets annexes Wikiquote Wikivoyage etc
3463,La version française de Wikipédia est officiellement créée le 23 mars 2001.,French,Fre,La version franaise de Wikipdia est officiellement cre le mars 
3562,"Ces liens sont classés en no follow (« ne pas suivre ») pour les robots d'indexation des moteurs de recherche, afin de décourager l'insertion de liens dans un but publicitaire[36].",French,Fre,Ces liens sont classs en no follow bne pas suivrexbb pour les robots d des moteurs de recherche afin de dcourager l de liens dans un but publicitaire
3731,"nécessaire] Wikipédia est devenue un sujet d'actualité, de débat et de satire dans de nombreux pays.",French,Fre,ncessaire Wikipdia est devenue un sujet d de dbat et de satire dans de nombreux pays
4198,Ce n'est rien.,French,Fre,Ce n rien
3386,L'idée de nature a été remaniée par la culture urbaine à travers la notion mythique de sauvagerie désignant de manière générale ce qui est extérieur à la civilisation.,French,Fre,Le de nature a t remanie par la culture urbaine travers la notion mythique de sauvagerie dsignant de manire gnrale ce qui est extrieur la civilisation
3309,"Le sixième jour, Dieu crée l'homme et la femme : La nature est alors présentée comme un accès à l’Écriture sainte.",French,Fre,Le sixime jour Dieu cre l et la femme La nature est alors prsente comme un accs lxccriture sainte
3609,"En 2014, les robots ont effectué près de 15 % de l'ensemble des contributions[53].",French,Fre,En  les robots ont effectu prs de  de l des contributions
3530,"À partir de 2009, il est principalement publié sous licence Creative Commons paternité-partage des conditions initiales à l'identique 3.0 (CC BY-SA 3.0[27]), la GFDL devenant une licence secondaire disponible sous certaines conditions.",French,Fre,xc partir de  il est principalement publi sous licence Creative Commons paternitpartage des conditions initiales l  CC BYSA  la GFDL devenant une licence secondaire disponible sous certaines conditions
3849,"Durant les années suivantes, les applications de l'apprentissage automatique médiatisées se succèdent bien plus rapidement qu'auparavant.",French,Fre,Durant les annes suivantes les applications de l automatique mdiatises se succdent bien plus rapidement qu
4210,ne t'en fais pas.,French,Fre,ne t fais pas
3559,Un clic de souris sur les illustrations de Wikipédia conduit à une page de description du fichier multimédia indiquant notamment le nom de l'auteur et la licence sous laquelle il est publié.,French,Fre,Un clic de souris sur les illustrations de Wikipdia conduit une page de description du fichier multimdia indiquant notamment le nom de l et la licence sous laquelle il est publi
3424,Elles mettent l’accent sur les aptitudes des hommes à créer un monde de signification et d’intentionnalités dépendant des déterminations brutes de la nature.,French,Fre,Elles mettent l sur les aptitudes des hommes crer un monde de signification et ds dpendant des dterminations brutes de la nature
3682,"Ces installations sont présentes à Tampa en Floride, à Amsterdam aux Pays-Bas, et dans le site sud-coréen d'hébergement de Yahoo!",French,Fre,Ces installations sont prsentes Tampa en Floride Amsterdam aux PaysBas et dans le site sudcoren dbergement de Yahoo
3886,"La société doit apporter une réponse à cette question, avec différentes approches possibles.",French,Fre,La socit doit apporter une rponse cette question avec diffrentes approches possibles
4141,j'ai peur de ne pas être d'accord.,French,Fre,j peur de ne pas atre d
3678,"À partir de janvier 2002, la version en anglais de Wikipédia utilise un logiciel développé par Magnus Manske, écrit en PHP — les versions dans les autres langues étant restées sous le logiciel UseModWiki.",French,Fre,xc partir de janvier  la version en anglais de Wikipdia utilise un logiciel dvelopp par Magnus Manske crit en PHP les versions dans les autres langues tant restes sous le logiciel UseModWiki
3843,Le programme jouait au Jeu de Dames et s'améliorait en jouant.,French,Fre,Le programme jouait au Jeu de Dames et sliorait en jouant
3540,"La politique de neutralité de Wikipédia stipule que les articles doivent évoquer toutes les facettes d'une question controversée, et ne pas déclarer ni insinuer que l'un ou l'autre des points de vue est a priori le bon.",French,Fre,La politique de neutralit de Wikipdia stipule que les articles doivent voquer toutes les facettes d question controverse et ne pas dclarer ni insinuer que l ou l des points de vue est a priori le bon
3320,Les transcendantalistes trouvent dans la nature une source d'expériences et d'aventures indispensables au développement intellectuel et spirituel de l'Homme.,French,Fre,Les transcendantalistes trouvent dans la nature une source driences et d indispensables au dveloppement intellectuel et spirituel de l
4243,"et avec cela, elle monta dans sa voiture et sans même dire au revoir à sa mère, elle partit avec l'ange alors qu'ils voyageaient, la voiture entra soudainement dans un portail magique, elle traversa une zone orageuse la voiture se cogna énormément et narcissa.",French,Fre,et avec cela elle monta dans sa voiture et sans mame dire au revoir sa mre elle partit avec l alors qu voyageaient la voiture entra soudainement dans un portail magique elle traversa une zone orageuse la voiture se cogna normment et narcissa
3346,Cette croyance poussée à l'extrême engendra le culte de la Raison et de l'Être suprême.,French,Fre,Cette croyance pousse lame engendra le culte de la Raison et de lxcatre suprame
3260,"Le terme vient lui-même du verbe nascor (« naître »), ici au supin[1].",French,Fre,Le terme vient luimame du verbe nascor bnaetrexbb ici au supin
3546,"Créée le 7 septembre 2004, Wikimedia Commons dispose de plus de trente millions de fichiers début 2016.",French,Fre,Cre le septembre  Wikimedia Commons dispose de plus de trente millions de fichiers dbut 
4103,et vous?,French,Fre,et vous
3830,"Selon les informations disponibles durant la phase d'apprentissage, l'apprentissage est qualifié de différentes manières.",French,Fre,Selon les informations disponibles durant la phase d l est qualifi de diffrentes manires
3536,"Le contenu encyclopédique se veut respectueux de la « neutralité de point de vue », définie par Jimmy Wales comme le fait de « décrire le débat plutôt que d'y participer[28] ».",French,Fre,Le contenu encyclopdique se veut respectueux de la bneutralit de point de vuexbb dfinie par Jimmy Wales comme le fait de bdcrire le dbat plutxft que d participerxbb
3351,"La hiérarchie des genres de la peinture classique, par exemple, accordait peu d'importance au paysage.",French,Fre,La hirarchie des genres de la peinture classique par exemple accordait peu d au paysage
3747,Certaines réutilisations ont été jugées inappropriées.,French,Fre,Certaines rutilisations ont t juges inappropries
3982,"phrase numéro deux quand vous n'avez pas vu quelqu'un depuis un moment, vous lui dites depuis longtemps de ne pas voir, ce qui signifie que vous n'avez pas vu cette personne peut-être des semaines ou des mois depuis longtemps sans numéro de phrase.",French,Fre,phrase numro deux quand vous n pas vu quelqu depuis un moment vous lui dites depuis longtemps de ne pas voir ce qui signifie que vous n pas vu cette personne peutatre des semaines ou des mois depuis longtemps sans numro de phrase
3718,"Metapedia existe en suédois, en anglais, en hongrois, en espagnol, en français, en slovaque, en portugais, en tchèque, en roumain, en allemand, en estonien, en norvégien, en croate, en danois, en néerlandais et en grec.",French,Fre,Metapedia existe en sudois en anglais en hongrois en espagnol en franais en slovaque en portugais en tchque en roumain en allemand en estonien en norvgien en croate en danois en nerlandais et en grec
3955,que d'habitude pour avoir l'air un peu fatigué et manquant.,French,Fre,que d pour avoir l un peu fatigu et manquant
3280,En fait Aristote pense l'action de la nature à partir du travail de l'artisan qui imprime une forme à la matière pour arriver à son but qui est de créer un objet.,French,Fre,En fait Aristote pense l de la nature partir du travail de l qui imprime une forme la matire pour arriver son but qui est de crer un objet
3615,Un contributeur est classé « actif » tant qu'il fait au moins cinq modifications par mois.,French,Fre,Un contributeur est class bactifxbb tant qu fait au moins cinq modifications par mois
4134,je ne suis pas libre de le dire.,French,Fre,je ne suis pas libre de le dire
3326,On perçoit une extension des limites du monde connu à d'autres planètes.,French,Fre,On peroit une extension des limites du monde connu d plantes
3644,"Les articles qui bénéficient de ces relectures sont initialement corrigés, et continuent généralement à être suivis par l'équipe du « portail ».[réf.",French,Fre,Les articles qui bnficient de ces relectures sont initialement corrigs et continuent gnralement atre suivis par lquipe du bportailxbbrf
3304,La représentation de la « nature humaine » correspond logiquement aux philosophies humaines existantes et aux cultures humaines possibles.,French,Fre,La reprsentation de la bnature humainexbb correspond logiquement aux philosophies humaines existantes et aux cultures humaines possibles
3273,"Cette nouvelle approche redevenue dynamique s'illustrera pendant tout le XIXe siècle, notamment à travers Darwin qui instaure, dans la foulée de Buffon, une approche historique de la nature, qui n'est dès lors plus fixe : les espèces évoluent en permanence, ainsi que les milieux dans lesquels elles vivent.",French,Fre,Cette nouvelle approche redevenue dynamique s pendant tout le XIXe sicle notamment travers Darwin qui instaure dans la foule de Buffon une approche historique de la nature qui n ds lors plus fixe les espces voluent en permanence ainsi que les milieux dans lesquels elles vivent
4145,puis-je vous arrêter là un instant?,French,Fre,puisje vous arrater l un instant
3694,nécessaire].,French,Fre,ncessaire
3504,"Une autre manière de consulter Wikipédia hors ligne est d'utiliser les dumps (sauvegardes), qui sont disponibles en ligne et téléchargeables par tout un chacun.",French,Fre,Une autre manire de consulter Wikipdia hors ligne est d les dumps sauvegardes qui sont disponibles en ligne et tlchargeables par tout un chacun
3680,"Les informations contenues dans Wikipédia, toutes langues confondues, sont conservées dans une base de données et peuvent être téléchargées[ae].",French,Fre,Les informations contenues dans Wikipdia toutes langues confondues sont conserves dans une base de donnes et peuvent atre tlchargesae
4255,"narcis à la maison dans la voiture, elle a commencé à réfléchir profondément aux choix qu'elle avait faits en rentrant chez elle.",French,Fre,narcis la maison dans la voiture elle a commenc rflchir profondment aux choix qu avait faits en rentrant chez elle
3798,Wikipédia a également été proposée pour un Webby Award dans la catégorie « meilleures pratiques ».,French,Fre,Wikipdia a galement t propose pour un Webby Award dans la catgorie bmeilleures pratiquesxbb
3907,".nous recherchons tous des moyens rapides de devenir plus couramment anglais je sais que je comprends ce qui se passe, c'est qu'il n'y a que quelques mots qui entourent notre cerveau et nous devons faire toute cette conversation en utilisant juste génial incroyable cool ou épique alors que diriez-vous de nous apprenez de nouveaux mots anglais intelligents que vous pouvez utiliser dans votre vie quotidienne et améliorez votre vocabulaire en quelques minutes.",French,Fre,nous recherchons tous des moyens rapides de devenir plus couramment anglais je sais que je comprends ce qui se passe c qu n a que quelques mots qui entourent notre cerveau et nous devons faire toute cette conversation en utilisant juste gnial incroyable cool ou pique alors que diriezvous de nous apprenez de nouveaux mots anglais intelligents que vous pouvez utiliser dans votre vie quotidienne et amliorez votre vocabulaire en quelques minutes
3408,"On constate par exemple que les notions de patrimoine naturel et de patrimoine culturel sont intimement liées, en observant le patrimoine mondial de l'UNESCO qui dresse une liste de sites naturels et culturels.",French,Fre,On constate par exemple que les notions de patrimoine naturel et de patrimoine culturel sont intimement lies en observant le patrimoine mondial de l qui dresse une liste de sites naturels et culturels
4124,me bat.,French,Fre,me bat
4794,je moet dit allemaal opeten.,Dutch,Dut,je moet dit allemaal opeten
4765,Natuurlijk staarde iedereen alleen naar mij.,Dutch,Dut,Natuurlijk staarde iedereen alleen naar mij
4764,en je weet dat het beste ervan was toen ik mijn trouwjurk droeg die ook van goud was.,Dutch,Dut,en je weet dat het beste ervan was toen ik mijn trouwjurk droeg die ook van goud was
4319,Vanaf de zomer van 2001 zijn er naast de oorspronkelijke Engelstalige versie steeds meer Wikipedia's in andere talen gestart.,Dutch,Dut,Vanaf de zomer van zijn er naast de oorspronkelijke Engelstalige versie steeds meer Wikipedia in andere talen gestart
4742,geen zorgen.,Dutch,Dut,geen zorgen
4752,Veel vrijers kwamen om narcissen te vragen.,Dutch,Dut,Veel vrijers kwamen om narcissen te vragen
4336,"In Nederland leverde bijvoorbeeld het Tropenmuseum meer dan 8.000 afbeeldingen over de Marrons, Suriname en Indonesië,[9][10] het Nationaal Archief in Den Haag en Spaarnestad Photo te Haarlem doneren ruim 1100 foto's van Nederlandse politici en belangrijke gebeurtenissen in Nederland[11] en het Amsterdam Museum doneerde in 2011 zijn digitale collectie van 55.000 foto's.",Dutch,Dut,In Nederland leverde bijvoorbeeld het Tropenmuseum meer dan  afbeeldingen over de Marrons Suriname en Indonesib het Nationaal Archief in Den Haag en Spaarnestad Photo te Haarlem doneren ruim foto van Nederlandse politici en belangrijke gebeurtenissen in Nederland en het Amsterdam Museum doneerde in zijn digitale collectie van  foto
4427,Ik ga je ook een slimme tip geven om heel vloeiend slim woordnummer te laten klinken.,Dutch,Dut,Ik ga je ook een slimme tip geven om heel vloeiend slim woordnummer te laten klinken
4803,oh mam ik hou zo veel van je en je had gelijk uiterlijk en rijkdom is niet alles het gouden brood was nutteloos omdat ik het niet kon eten en de man ook al.,Dutch,Dut,oh mam ik hou zo veel van je en je had gelijk uiterlijk en rijkdom is niet alles het gouden brood was nutteloos omdat ik het niet kon eten en de man ook al
4438,catch-22 werd bedacht door Joseph Heller in zijn beroemde boek met dezelfde naam catch-22 toen hij enkele tegenstrijdige regels beschreef die van toepassing waren op soldaten tijdens de Tweede Wereldoorlog.,Dutch,Dut,catch werd bedacht door Joseph Heller in zijn beroemde boek met dezelfde naam catch toen hij enkele tegenstrijdige regels beschreef die van toepassing waren op soldaten tijdens de Tweede Wereldoorlog
4568,"en je snapte niet wat de andere persoon zei, je kunt wel zeggen dat je het zei en met een vraagteken.",Dutch,Dut,en je snapte niet wat de andere persoon zei je kunt wel zeggen dat je het zei en met een vraagteken
4266,Het verscheen voor het eerst op 4 november 1869[1] en werd opgericht door de amateur-astronoom Norman Lockyer.,Dutch,Dut,Het verscheen voor het eerst op november  en werd opgericht door de amateurastronoom Norman Lockyer
4729,het is niets.,Dutch,Dut,het is niets
4448,"vergeet niet te zeggen: wie is die vriendelijke kerel die daar in de hoek is, met dit woord zal je woordenschat meteen toenemen.",Dutch,Dut,vergeet niet te zeggen wie is die vriendelijke kerel die daar in de hoek is met dit woord zal je woordenschat meteen toenemen
4274,"Wikipedia wordt gepubliceerd onder een vrije licentie, waardoor de inhoud elders opnieuw te gebruiken is.",Dutch,Dut,Wikipedia wordt gepubliceerd onder een vrije licentie waardoor de inhoud elders opnieuw te gebruiken is
4777,"gouden koets kwam aanrijden, bezaaid met edelstenen en diamanten en zag er buitengewoon verbluffend uit.",Dutch,Dut,gouden koets kwam aanrijden bezaaid met edelstenen en diamanten en zag er buitengewoon verbluffend uit
4334,"Vanaf 2005 begonnen de bewerkers (users, in het Nederlands vaak ""gebruikers"" genoemd) op Wikipedia steeds meer samen te werken met culturele instellingen en andere organisaties om meer materiaal beschikbaar te krijgen voor het gebruik op Wikipedia.",Dutch,Dut,Vanaf begonnen de bewerkers users in het Nederlands vaak gebruikers genoemd op Wikipedia steeds meer samen te werken met culturele instellingen en andere organisaties om meer materiaal beschikbaar te krijgen voor het gebruik op Wikipedia
4662,wat mij betreft is dit het beste restaurant van de stad.,Dutch,Dut,wat mij betreft is dit het beste restaurant van de stad
4343,"In 2007 stemden de lezers van de website brandchannel.com voor Wikipedia als 4de in de lijst van merken, via het antwoord op de vraag ""Welk merk had de grootste invloed op onze levens in 2006?""",Dutch,Dut,In stemden de lezers van de website brandchannelcom voor Wikipedia als de in de lijst van merken via het antwoord op de vraag Welk merk had de grootste invloed op onze levens in 
4749,"help me het brood bakken he, mam, de meelmeisjes al mijn heldere en sprankelende ogen.",Dutch,Dut,help me het brood bakken he mam de meelmeisjes al mijn heldere en sprankelende ogen
4751,ze vond zichzelf te geweldig om wat voor werk dan ook te doen.,Dutch,Dut,ze vond zichzelf te geweldig om wat voor werk dan ook te doen
4560,"je kunt sorry zeggen dat ik je stoor, je weet dat je het ziet.",Dutch,Dut,je kunt sorry zeggen dat ik je stoor je weet dat je het ziet
4474,en een scherpe hoek is deze scherpe hoek minder dan 90 graden zo scherp als een woord wordt gebruikt om scherp aan te duiden en daarom ook mentaal scherp en stomp is duidt bot en daarom ook een beetje traag in de geest dus voorbeeldzinnen met stomp zijn de man was zo stom dat hij zijn wachtwoord weggaf aan een nep-beller of het stompe kind.,Dutch,Dut,en een scherpe hoek is deze scherpe hoek minder dan graden zo scherp als een woord wordt gebruikt om scherp aan te duiden en daarom ook mentaal scherp en stomp is duidt bot en daarom ook een beetje traag in de geest dus voorbeeldzinnen met stomp zijn de man was zo stom dat hij zijn wachtwoord weggaf aan een nepbeller of het stompe kind
4696,"Ik ben het hele weekend vrij, laten we iets doen.",Dutch,Dut,Ik ben het hele weekend vrij laten we iets doen
4658,wat denk je daarvan?,Dutch,Dut,wat denk je daarvan
4788,"robijnrode jam erop en nam een ​​enorme hap dit is zo heet ik kan niet zo goed eten het is brood van goud en het beste ook maar als je het niet kunt eten moet ik je zilver brood zilver geven he, waarom niet jij eet.",Dutch,Dut,robijnrode jam erop en nam een hap dit is zo heet ik kan niet zo goed eten het is brood van goud en het beste ook maar als je het niet kunt eten moet ik je zilver brood zilver geven he waarom niet jij eet
4422,"Het is ook gerelateerd aan datamining, waarin op een geautomatiseerde manier patronen en relaties worden gezocht in grote hoeveelheden gegevens.",Dutch,Dut,Het is ook gerelateerd aan datamining waarin op een geautomatiseerde manier patronen en relaties worden gezocht in grote hoeveelheden gegevens
4631,leuk je te ontmoeten.,Dutch,Dut,leuk je te ontmoeten
4340,[14] In mei 2004 ontving Wikipedia de Golden Nica voor digitale gemeenschappen van de jaarlijkse Prix Ars Electronica-wedstrijd.,Dutch,Dut, In mei ontving Wikipedia de Golden Nica voor digitale gemeenschappen van de jaarlijkse Prix Ars Electronicawedstrijd
4463,maar nee in een fix betekent dat je in een lastige situatie zit andere woorden die je kunt gebruiken in plaats van in een fix zit ik in een soep of ik ' ik zit in een puinhoop of ik zit in de problemen of ik ben gewoon op een plek slim woord nummer 7 is flummox flummox betekent iemand verwarren.,Dutch,Dut,maar nee in een fix betekent dat je in een lastige situatie zit andere woorden die je kunt gebruiken in plaats van in een fix zit ik in een soep of ik zit in een puinhoop of ik zit in de problemen of ik ben gewoon op een plek slim woord nummer is flummox betekent iemand verwarren
4716,ik ben bang dat ik het niet kan. aanbiedingen doen.,Dutch,Dut,ik ben bang dat ik het niet kan aanbiedingen doen
4519,"als je iemand wilt bedanken, kun je zeggen dat het erg aardig van je is, heel erg bedankt dat je dat gedaan hebt, dat is erg aardig van je, het is erg aardig van je als iemand.",Dutch,Dut,als je iemand wilt bedanken kun je zeggen dat het erg aardig van je is heel erg bedankt dat je dat gedaan hebt dat is erg aardig van je het is erg aardig van je als iemand
4347,[17][18] Volgens de organisatie van de prijs droeg Wikipedia door haar open karakter bij aan het besef dat bronnen van kennis niet neutraal zijn en steeds gewogen moeten worden.,Dutch,Dut, Volgens de organisatie van de prijs droeg Wikipedia door haar open karakter bij aan het besef dat bronnen van kennis niet neutraal zijn en steeds gewogen moeten worden
4401,"Gemiddeld bevatte een WP-artikel vier en een EB-artikel drie foutjes, weglatingen of misleidende beweringen.",Dutch,Dut,Gemiddeld bevatte een WPartikel vier en een EBartikel drie foutjes weglatingen of misleidende beweringen
4779,Ze was helemaal verbaasd over hoe knap hij was.,Dutch,Dut,Ze was helemaal verbaasd over hoe knap hij was
4805,"Ik weet dat het me zo spijt van de manier waarop ik me gedroeg mam oh nee het is goed sinds je het hebt gezien wat je fout was, kom, laten we je vanaf die dag iets lekkers geven.",Dutch,Dut,Ik weet dat het me zo spijt van de manier waarop ik me gedroeg mam oh nee het is goed sinds je het hebt gezien wat je fout was kom laten we je vanaf die dag iets lekkers geven
4294,Ook Vannevar Bush dacht dat de toekomst van volledige documentatie lag in een systeem met microfilm: Memex.,Dutch,Dut,Ook Vannevar Bush dacht dat de toekomst van volledige documentatie lag in een systeem met microfilm Memex
4740,accepteer mijn excuses.,Dutch,Dut,accepteer mijn excuses
4548,"het maakt niet uit, maak je geen zorgen als je je koffie overal bij me neerzet.",Dutch,Dut,het maakt niet uit maak je geen zorgen als je koffie overal bij me neerzet
4588,"het is het niet waard, ik ben persoonlijk dol op de zin die je rockt, wat betekent dat je geweldig bent.",Dutch,Dut,het is het niet waard ik ben persoonlijk dol op de zin die je rockt wat betekent dat je geweldig bent
4705,helaas moet ik nee zeggen.,Dutch,Dut,helaas moet ik nee zeggen
4700,toestemming.,Dutch,Dut,toestemming
4273,"Gemeinsame Normdatei: 4499779-6Bibliotheek van het Japanse parlement: 001097666Virtual International Authority File: 193146331915918691819 WorldCat Identities (via VIAF): 193146331915918691819 Wikipedia is een meertalige internetencyclopedie, die door auteurs op vrijwillige basis wordt geschreven.",Dutch,Dut,Gemeinsame Normdatei Bibliotheek van het Japanse parlement Virtual International Authority File WorldCat Identities via VIAF Wikipedia is een meertalige internetencyclopedie die door auteurs op vrijwillige basis wordt geschreven
4798,naar mijn moeder laat me naar huis gaan melissa en terrence keken elkaar aan en knipogen goed.,Dutch,Dut,naar mijn moeder laat me naar huis gaan melissa en terrence keken elkaar aan en knipogen goed
4538,mijn excuses.,Dutch,Dut,mijn excuses
4710,Zou je me wat geld willen lenen?,Dutch,Dut,Zou je me wat geld willen lenen
4605,ik weet.,Dutch,Dut,ik weet
4654,Ik ben bang dat ik geen idee heb.,Dutch,Dut,Ik ben bang dat ik geen idee heb
4489,De geheime tip om vloeiend te klinken is om niet meer dan één slim woord of zin te gebruiken die ik soms ken.,Dutch,Dut,De geheime tip om vloeiend te klinken is om niet meer dan n slim woord of zin te gebruiken die ik soms ken
4727,dat is erg aardig van je.,Dutch,Dut,dat is erg aardig van je
4509,"zin nummer twee als je iemand een tijdje niet hebt gezien, vertel je hem een ​​lange tijd niet gezien, dus dat betekent dat je deze persoon misschien weken of maanden niet gezien hebt, zin nummer.",Dutch,Dut,zin nummer twee als je iemand een tijdje niet hebt gezien vertel je hem een tijd niet gezien dus dat betekent dat je deze persoon misschien weken of maanden niet gezien hebt zin nummer
4348,Met deze kritische aandacht sloot Wikipedia goed aan bij het gedachtegoed van Erasmus.,Dutch,Dut,Met deze kritische aandacht sloot Wikipedia goed aan bij het gedachtegoed van Erasmus
4337,[12] De Rijksdienst voor het Cultureel Erfgoed (RCE) heeft in september 2012 van de 555.000 afbeeldingen van haar collectie er 465.000 vrijgegeven met een maximale pixelgrootte van 1200 pixels onder de cc-by-sa-3.0-nl licentie.,Dutch,Dut, De Rijksdienst voor het Cultureel Erfgoed RCE heeft in september van de  afbeeldingen van haar collectie er  vrijgegeven met een maximale pixelgrootte van pixels onder de ccbysanl licentie
4449,heel zacht zo slim woord nummer vier is afschuwelijk afschuwelijk het woord afschuwelijk betekent iets heel ergs afschuwelijk verschrikkelijk afschuwelijk aanstootgevend afschuwelijk heeft een Latijnse wortel genaamd.,Dutch,Dut,heel zacht zo slim woord nummer vier is afschuwelijk het woord afschuwelijk betekent iets heel ergs afschuwelijk verschrikkelijk afschuwelijk aanstootgevend afschuwelijk heeft een Latijnse wortel genaamd
